Date,高频增长因子环比,高频通胀因子环比,高频利率因子环比,高频汇率因子环比,高频流动性因子环比,高频海外市场因子环比,高频避险因子环比
2008-04-16,-0.0197297662287724,0.0044131836322533,-0.0,-0.0084686935998888,-0.0075841625518842,0.0470420131590404,-0.0063098002247301
2008-04-17,0.0059904396487716,-0.0018532283904803,-8.936550491500661e-05,0.0032203864463735,-0.0171846418249656,0.0323101784062651,0.010099285602737
2008-04-18,0.0027612334426219,0.0064274616095702,-0.0002680725583057,0.0037683182135379,-0.0233647467778751,0.0564888231362642,-0.0017282099800133
2008-04-21,0.0086382887403339,0.0009300707969331,0.0001786671431123,-0.0033370411568408,-0.0107718012163097,0.0013077620765321,-0.0241712124742807
2008-04-22,0.0035240796678928,0.004515519988799,0.0002680486061472,-0.0051618303571429,-0.0185383698266815,-0.0102682577101762,-0.0036885846367952
2008-04-23,-0.0008143361455083,0.001921989753658,8.937349182236431e-05,0.0074323376805496,0.0149725956666979,-0.0436044281770158,-0.002242838282533
2008-04-24,-0.0065149763798146,-0.0052010426377607,0.0022345370039328,0.0101614699331846,0.0414074363352323,-0.0851830028003903,-0.014614870908584
2008-04-25,-0.0047262156711743,0.0070683597229772,0.0006270715757412,0.0012401818933442,-0.0035491220680741,-0.0012147683886467,-0.0088114334671969
2008-04-28,0.0042025902874823,0.003572512660789,-0.0002689135891,-0.0015139003578309,0.0038526215271713,0.0142979359137522,-0.0111514535683117
2008-04-29,0.0008659309458464,-0.0073941729746357,0.000358455058697,0.0046864231564438,0.0015467139469112,-0.0153995282731099,-0.0030835790973955
2008-04-30,-0.0139898810049212,-0.0030704920044908,0.0003585835948004,-0.0041157909178213,0.0096088908114651,-0.0488107965457672,-0.0173078191279365
2008-05-05,-0.0019952957800361,0.0114765053097298,-0.0001792917974001,-0.0043531492313971,-0.0592007521154154,-0.0316100968665468,-0.0088815632225051
2008-05-06,0.0035304541510351,0.008723467556441,0.000358519315228,-0.0027326137450471,0.0081636624866477,0.01583067126942,-0.002572631296615
2008-05-07,0.0037049932272148,0.007363573506813,0.0054693804357571,0.0072612686669406,-0.0097327213440032,0.0277566711899156,-0.0017189744175358
2008-05-08,-0.0020432021741632,0.0040625540001118,-0.0003606202668589,-0.001088139281828,0.0112154133600647,-0.0253481387463729,-0.0075805546349134
2008-05-09,0.0001577852012855,0.0109280018638801,0.0002703677000719,-0.0058551198257079,0.0083687442311501,0.0009325606956166,0.0215340068842929
2008-05-12,0.0021521913461694,-0.0066955024922842,0.0001802938790228,-0.0009587727708534,0.0123600948352338,-0.0004059944883518,-0.0057427345780688
2008-05-13,0.0093674339126378,0.0051513784920347,-0.0001803263907673,0.0047984644913627,0.0052813350530006,0.0073793929766994,-0.0109193333261377
2008-05-14,-0.0077441261901217,-0.0059730932011464,0.0003605877580457,-0.0001364442625187,0.0043984644568526,-0.0243283741278514,-0.0114580850148336
2008-05-15,-0.0094679719518583,-0.0019235189742214,9.01794571197545e-05,0.0009552401746724,-0.0050190476417929,0.0181760952116766,0.0051732514133415
2008-05-16,0.0038981962413688,0.0112874916976216,-9.018759018752932e-05,-0.0010906612133605,-0.006990544948493,0.0075006006120569,-0.0065272446873037
2008-05-19,0.0017570340844951,3.288874191144614e-05,0.000541076742718,-0.0035485191756515,0.0044246016484696,0.0045198937460442,0.0351999322771376
2008-05-20,-0.0059384038361842,0.0084444498948265,-0.0,-0.0078071497055198,-0.0262369926610204,0.0454630116490217,-0.0015044201536542
2008-05-21,0.0008522741861258,0.0118208120074428,0.0003609131101686,-0.0078685808945333,0.0080284362348748,-0.0369233611297862,0.0147467549866687
2008-05-22,8.048496183323678e-06,-0.00649717424128,-0.0004513042693383,0.0043133435369417,-0.0039322443976178,0.0184986837510877,0.0029077057278903
2008-05-23,-0.0028891154724944,0.0041215102946208,-9.022013713444466e-05,-0.0023552230534774,-0.0038770235653312,-0.0026897050415807,-0.0229896736389306
2008-05-26,-0.0034337440123199,0.0003846424613314,9.021199819569949e-05,-0.0002777392028886,-0.015319029602302,0.0306978732031265,-0.0020440559998624
2008-05-27,-0.0018758320156845,-0.01054780276531,0.0002706604114038,0.0059730518127518,0.0059275790768555,0.0022448607829628,-0.003138379704574
2008-05-28,-0.003819421297744,0.0061736041002596,-0.0002707336882952,0.0011046672190002,0.0081918094910697,-0.0236035568801491,-0.0120295951628306
2008-05-29,-0.004952594111425,-0.0107979805719574,-0.0001804402742691,0.0071724137931032,-0.0080198927691638,0.0304177300462533,-0.0079543484257471
2008-05-30,-0.0014651601239355,0.0028107523955168,-9.020386072533526e-05,-0.0020542317173376,-0.000625649655914,-0.0054094538690205,-0.0110976965870051
2008-06-02,0.0015771791365306,-0.0011214340264901,9.019572472268587e-05,0.0009606147934677,0.0063113745022146,-0.0161466975940497,0.015642074226815
2008-06-03,-0.0054831332365121,-0.0093234494612992,-0.0002706115821757,0.0061694543460377,-0.0014975599136762,-0.0023209652304678,0.0042051003873344
2008-06-04,-0.0043250179753977,-0.0067811252975321,9.01794571197545e-05,0.0016351001498842,-0.0083587007062671,0.0176662765267203,-0.0068047762837862
2008-06-05,0.0041141278220797,0.0152091640490197,-0.0,-0.0059855801931711,0.006822974794106,0.02982361844476,-0.0027542603161585
2008-06-06,0.0059973013141117,0.0358847376876336,9.018759018752932e-05,-0.0099904201450662,0.000866742147011,-0.0242339823756512,-0.0042700577052745
2008-06-10,-0.0050603170190335,-0.0085843397307361,0.0028862631911248,0.0107010563863356,-0.0327873936492282,0.0800066633005935,0.0059422319908754
2008-06-11,0.0073578212468248,0.0110069659115317,0.0058796924468565,-0.0062440613546899,-0.0146590161373043,0.0048759658534189,-0.0224483525077942
2008-06-12,-0.0057540644761329,0.0017419211126528,0.0002729754322111,0.0077858216090698,0.0028306365330648,0.0186226553819952,-0.0060712253091623
2008-06-13,0.0055617421638477,-0.004374981358427,0.0009101665604805,0.0036595283274598,-0.0183490762392177,0.0528678171264931,-0.0015843754387132
2008-06-16,0.0074365678054121,0.0003439730597636,0.000273298715496,-0.0049966239027682,-0.0072329977786135,0.0128615813715883,-0.0123494854930468
2008-06-17,0.0042887495153321,-0.0041870225654185,0.0005467468562054,-0.001900108577633,-0.0023773994031436,0.037084190655222,0.016322976761399
2008-06-18,-0.0031224286466019,0.0056003220305644,9.117432531002834e-05,-0.001359804188197,0.0167657372319723,-0.0626721240878229,-0.0062080212645035
2008-06-19,0.0068833840698999,-0.0121666515802156,9.118263882557098e-05,0.0004084967320261,-0.0361998019366822,0.0795451709668337,-0.0004813847275935
2008-06-20,0.0003571622919446,0.007442750730199,0.003647638154295,-0.0053082890975908,-0.0022851964031392,-0.0442256855979511,0.0143440038157104
2008-06-23,0.004231605928669,0.0005277440987555,0.0021965952773201,0.00519978106185,-0.0179618008916523,0.0204367505537739,-0.0085106159251233
2008-06-24,-0.0062683776413743,0.0007980944622942,-0.0004586314437717,-0.0028586986114891,0.009048686716912,-0.0275932030154872,-0.0127519848292966
2008-06-25,-0.0051588036743813,-0.0067459690515052,0.0002750527184375,-0.0045051194539248,0.0261487332217692,-0.0396941752024908,-0.0030274440015081
2008-06-26,-0.0008288606315451,0.0131299833875625,0.0033932501834189,-0.0054854635216676,0.0157738856843247,-0.0358718388967895,0.0080152417553929
2008-06-27,0.0053134396854939,0.000664478986214,0.0028526732308825,-0.0033094318808604,-0.0319675755737576,0.0551988775512133,0.0205235738669078
2008-06-30,-0.001768837052938,-0.0022923305928216,0.0005537098560354,0.002628666297731,0.0075387147124091,0.0058201685227126,0.0080029626878108
2008-07-01,0.0063997329234893,0.0021230085777601,0.0012927054478301,-0.0017938457292672,-0.0187664870995219,0.0326746450663432,0.0012175662972565
2008-07-02,-0.0042026754987659,0.0087907924643555,0.0023113905325443,-0.0048382637544928,0.0096870163190645,-0.0235309030791569,0.0038130408590693
2008-07-03,-0.0117388608440826,0.003585056759439,-0.0,0.0102792054452007,0.0220697289088805,-0.0280341751555528,0.0144042166005228
2008-07-04,6.908109927114504e-05,-0.0036237639334456,0.0002780094523213,-0.0002749896878868,-0.0001187572926302,0.0050043421623968,-0.0054129987632491
2008-07-07,-0.0053430342981513,-0.0068537097826299,-0.0004634779384502,0.0,0.014933564708864,-0.0599134080054949,-0.0155784664727894
2008-07-08,-0.01360803914981,-0.0132720897358495,-0.0012971370332621,0.0034383166001925,0.0110555677892574,0.0076768814415235,0.0127278571529815
2008-07-09,0.0001721868981123,0.0006844992943537,-0.0009253261774775,-0.0050712719298244,0.0025047302846732,-0.0577923529233378,0.0049943148382937
2008-07-10,0.0052073060441861,0.0129845766442182,-0.0010169178145511,-0.0013776002204161,-0.0077461266884999,0.0229520869027548,0.0034003876975363
2008-07-11,0.0094489603363398,0.0055197765473541,-0.0006464721093459,-0.0080011036004965,-0.0061179704178562,-0.0043114148595656,-0.0090116396983979
2008-07-14,-0.0043843835009212,-0.0032858777828503,-0.0002768804799262,0.0006953135864273,0.012927468017601,-0.0207096115108574,0.0204277038004968
2008-07-15,-0.0014021001691179,-0.0130106545909804,0.0001845358922309,-0.0036131183991104,-0.0043561631838594,0.0260760256575665,0.0168221811935412
2008-07-16,0.0022076316753,-0.0065943668913394,-0.000922849760059,0.0050209205020921,-0.029111452895996,0.066074945906947,0.002430037671139
2008-07-17,0.0050052024091484,-0.0131143746013626,-0.0,0.0,0.0013086349413727,0.0219489703565429,-0.0061683707151275
2008-07-18,-0.0042624769231328,-0.0023306199369992,9.219988936004508e-05,0.0015265056897029,0.0077577512375626,-0.0343702162515853,0.0042011873258878
2008-07-21,0.0011125677570291,0.0065165567237493,-0.0002766251728907,-0.0045725370652625,0.0160132264829173,-0.0363488464945871,0.0003689578849026
2008-07-22,-0.0013988381029197,-0.0086897951930124,0.0002765486725664,0.0082126948775056,0.0044868070259791,0.0139703721924987,0.0120999755729975
2008-07-23,0.0040104247763563,-0.012262038554295,-9.220839096357736e-05,0.0052464448432969,-0.0042257242782545,0.0116934694201659,-0.0278001835096506
2008-07-24,-0.0077182017907607,0.003214302440249,9.219988936004508e-05,0.0005493750858398,0.0058551875127852,-0.0530047015624812,-0.0166007850377774
2008-07-25,-0.0029660372086258,-0.0054340757725418,0.0005532503457814,-0.0005490734385722,0.0039571703416109,0.0153781964231127,0.0096398797793658
2008-07-28,-0.003495418166517,0.0027101480591464,-0.0002767783005812,-0.0016481252575196,0.0039939319713645,-0.0280131242793523,-0.0055059311676515
2008-07-29,0.0017464616626097,-0.0096588711610167,9.223390518364738e-05,0.0083918007979089,-0.0056710884820938,0.0424893167687477,-0.0026062248825489
2008-07-30,0.0045297125131691,0.0124895801699847,9.224241306149406e-05,0.0,0.0031963822283009,0.023227630019217,-0.0099627730547701
2008-07-31,0.0082812121370639,-0.0085080085124135,-0.0002767527675275,-0.0013642564802182,-0.0142622132246931,0.0167836178265009,-0.004889695875728
2008-08-01,-0.0060434072357055,0.0004514880837173,0.0015678317808724,0.0023224043715848,0.0026802375583338,-0.0187616590184204,0.0036696536354866
2008-08-04,-0.0054579339203449,-0.0094911545769815,-0.0,0.0017718413520511,-0.0048303138152434,0.0147551751116346,0.0113288549922514
2008-08-05,-0.0017735855829573,-0.0086360129920292,-0.0001847404396821,0.0062585034013604,-0.0116951479588262,0.0552346569434829,0.0012792855353604
2008-08-06,9.715306924772592e-05,-0.0019857048461142,-0.0001847063169559,0.0039210383991348,-0.0018696593564696,-0.001508637285243,-0.0032687156157156
2008-08-07,0.0006841420252623,0.0023490934586825,0.0007386888273315,0.003905723905724,0.0030075139616146,-0.0191903265071634,0.0066280444426349
2008-08-08,0.0007557982958975,-0.0136020320916867,-0.0004620218074293,0.0174403005097933,-0.0289094814886246,0.0779642923563814,-0.0061232788507303
2008-08-11,0.0014258868389945,-0.0038155454792873,0.0031402974046365,0.0056698312236285,-0.0385125274017714,0.0662363436231029,0.0164385890221868
2008-08-12,-0.0045514536761335,-0.0055913838610451,-0.0007412211618642,-0.0013111315064899,-0.0110695057888379,-0.0042792394006679,-0.0387043223100689
2008-08-13,-0.0041854775254466,0.0061754947461966,-0.0003703360799924,0.001181567546278,0.0035125154195824,-0.0029778165846761,-0.0059532158347939
2008-08-14,0.0003778182706679,-0.0033184793324559,-0.0016658954187875,0.0059008654602672,0.0003215354585997,0.0042495713487555,0.0087206262010485
2008-08-15,-0.0014642276250978,-0.0010030315474591,-0.0022174997690103,0.0053448051101552,0.0048632774558626,0.0037821757102123,-0.0286762399794732
2008-08-18,0.005407917252787,-0.0035811664204242,-0.0004609569466211,0.0007780082987551,-0.0273300408745758,0.0448688252519179,0.0013991472423204
2008-08-19,-0.0031648586576773,0.0021225018388224,-0.0007371913011426,-0.0054418243068152,0.001319656045569,-0.0245036682440563,-0.0066730623773835
2008-08-20,-0.0059985136843079,0.0017003420455329,-0.0011049723756906,0.0022146951537258,0.0300129441680535,-0.0729328864667251,0.0122547717168741
2008-08-21,0.0067272765992048,0.0157560114007955,-0.0009197939661516,-0.011049005589497,-0.0126046151815778,0.0376723911581436,-0.0042694444659028
2008-08-22,0.0028331188852654,-0.019876656353664,-0.0013784230839919,0.0086750788643532,-0.0066213325160208,0.028171881197528,-0.0040299298210586
2008-08-25,0.0079515970204661,-0.0016468694823275,-0.0005506102597045,0.0009121709669013,-0.0028440038374047,-0.0175840236061632,-0.0097144099056359
2008-08-26,-0.0027019999238131,-0.0003704594628382,-0.0009171787581399,0.0059888035412054,-0.0253450056506529,0.0393654589858945,0.0059178287279992
2008-08-27,0.005321217437055,0.0031427698239899,-0.0011912398057363,-0.0029765756438461,-0.0076125274473301,0.0108828949192157,0.0006584426542166
2008-08-28,-0.0128582944189035,-0.0084353101296887,-0.00274574409665,0.0014278296988576,-0.002660183640318,0.0119226055273817,0.0036189934096475
2008-08-29,-0.0031513952819617,-0.0017150439021427,-0.0039247900693684,0.0022034996759556,0.0116774750079616,-0.0392931853644574,0.0084077645124095
2008-09-01,-5.123879216694391e-05,-0.0152470170412563,-0.004454950450041,0.0043973098810139,0.638061463397841,0.032823677333253,0.0003734136456652
2008-09-02,-0.0021899949135936,-0.0038317298833523,-0.0013577118030412,0.0047643574555755,0.0008226410066414,0.0017597202019604,-0.0044243336929622
2008-09-03,-0.0032774906036934,-0.0005937957339395,-0.0014462623158275,0.0007689350249904,-0.0072148295980026,0.0126213636883015,-0.0069269461068354
2008-09-04,-0.0010596560899613,-0.0059398466784177,0.0014441736618829,0.010884876424638,0.0048444860784982,-0.0330790125512521,0.0022924534484611
2008-09-05,-0.0077082113618311,-0.0071576144823699,0.0001807827894784,-0.0007600709399544,-0.0242890890196629,0.0394228705024173,-0.0054196691791031
2008-09-08,0.0158784417083786,-0.0044620852711039,-9.040773890256482e-05,0.0083671399594322,-0.0272817347223442,0.0532480510548568,0.0309154209494914
2008-09-09,-0.0038407095857471,-0.0121929109370833,-0.0018983908877237,-0.0003771687201408,-0.0406937589714317,-0.0404797202238274,0.0015340689104059
2008-09-10,-0.0054450328817368,-0.0055228452184239,-0.0029775331588919,0.0088039240347124,0.005427795930033,0.0025491639669044,-0.0239153869225688
2008-09-11,0.0008901248254849,-0.0057520447344015,-0.0017992083483266,-0.0042388729584837,-0.0050932076856288,0.042840188430557,-0.0237143610949832
2008-09-12,0.00346036820788,-0.0008301005248978,-0.0058369252873564,-0.0116439213722299,-0.0337086499347654,-6.357075012597413e-05,-0.0120164138855658
2008-09-16,-0.016821234769529,-0.0151368551889435,-0.0138380501740915,0.0101923811950568,-0.0461759852313656,0.0498259460411878,0.0638770377630868
2008-09-17,5.6080763396981065e-05,0.0209017518703855,-0.0058119056005634,-0.014125362593013,-0.0022315208586635,-0.016928489622968,0.0104749103758065
2008-09-18,-0.0023284281415106,0.0001847703980457,0.001050604097356,0.0003837789433287,-0.0492033226280445,0.0641736920537213,0.0588181913993066
2008-09-19,0.0122202316003425,0.0151521226066438,0.0008764241893075,-0.0060102301790281,0.037855367195071,-0.0543512326095001,0.0124640060544856
2008-09-22,0.0023939650852834,0.0191805700241271,0.0028070175438595,-0.0198121703332048,0.0084424343011083,-0.0967558861339483,0.0022482626879372
2008-09-23,-0.0042195999486926,-0.0124387357761123,0.000615763546798,0.0069562934768343,-0.0359980057275312,0.0301469753479719,0.0269031683281582
2008-09-24,0.000787197192823,-0.0037529524933155,-0.0028166534636036,0.0036496350364962,0.005590107929074,-0.0132414099600912,0.0143551959883995
2008-09-25,-0.0065539826412991,0.0065885881019577,8.777319406660933e-05,0.0001298701298702,0.0055409516138854,-0.0155498535411895,0.005111455525292
2008-09-26,-0.0097331687082607,-0.0052867967675559,0.0007900280898877,-0.0007791195948578,-0.0050360279884759,-0.0033647311381825,-0.0067747228714012
2008-10-06,-0.0107586172729689,-0.0349843112879629,-0.0015810276679841,0.0124069478908188,-0.0142946624748492,0.0083775261962379,-0.0045087736984807
2008-10-07,-0.009683193097554,-4.7625802740433945e-06,-0.0109620275366131,-0.0075980392156861,-0.0039332777656369,-0.0471414164194462,0.0872779416726619
2008-10-08,-0.0169893721877842,-0.005794013724158,-0.0143129770992367,-0.0003704618424302,0.0004759498416251,0.0224797695380974,0.0645145923823976
2008-10-09,0.0015963003356033,-0.0106301930985935,-0.0174463354143503,0.005311920938851,-0.0013540270117117,-0.0630644591740209,-0.005659314818511
2008-10-10,-0.025261237785438,-0.0391732997056175,-0.0031940825418173,0.0126566724010812,-0.033029922091753,0.0388634152397902,0.0880471971573366
2008-10-13,0.0257614391686424,0.0048491971185258,0.006284038542103,-0.0111636937264895,-0.0040604356909109,0.0809144487085737,-0.0335979752133985
2008-10-14,0.0095862764407167,-0.0216258804646584,0.0037942664418211,0.00085900110443,-0.0048746352537646,0.0215375698288987,-0.0360054354112375
2008-10-15,-0.018845771353137,-0.0285271217666799,-0.0008463817181547,0.0094409024031387,0.000702163450991,-0.080798447574232,0.0256880473769982
2008-10-16,-0.0200702977444896,-0.0307674904351319,0.0005919661733614,-0.0009716992590792,-0.0286198695123645,0.0934877554882254,0.0085240001666159
2008-10-17,-0.0039687046384167,0.0077999381738684,0.0029615840243696,0.0036474164133737,0.003572559505188,-0.0145205656078342,-0.0009603546566264
2008-10-20,-0.0160021602627029,0.0047630331822458,0.0022914368157515,0.0064203513022411,0.0114731486180948,0.0135546719731032,-0.0251099516214088
2008-10-21,-0.0084179817369961,-0.0145484206506244,-0.0011908812521266,0.0161290322580645,0.0056697533782988,-0.0249264005673023,0.0106617536215488
2008-10-22,-0.0078103786498399,-0.0304572344997901,0.0008496176720476,0.0146884624496563,-0.0052300982569609,-0.0376274683298094,-0.0094565443230588
